"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1. Natural","407573760.18747747","407218703.7184826","405879079.08924115","404449956.66743106","403382382.40114266","402637838.4453388","401664598.77502817","399913112.83446527","398273858.06594414","396508362.02357197","394172999.758604","392065606.2825491","390076577.27508265","387957966.9376576","385923266.57054234","384399918.01173115","382565177.6789579","380506754.7886386","377680611.3551863","375076102.53369564","373123132.11873764","371596582.3064008","370435892.29220665","369277761.844984","368576503.51504505","368229090.3475168","367854865.0561708","367557514.6650217","366987541.1175382","366355562.5908155","365445133.62452066","364385357.620407","363628712.0246513","362916399.525273","361858128.95220685","360806206.586381","358981021.9327429","355565995.8231626"
"1.1. Formação Florestal","358219062.3455026","357804266.3540812","356430417.1475203","354940921.9474569","353582008.17221576","352975208.7557645","351990305.6708771","350259933.97166634","348676101.9914166","346978793.7082732","344712793.56021976","342662380.0390607","340755467.99040127","338729549.93926746","336727133.9393826","335412593.4270833","333639983.63652456","331600308.0440995","328806558.9994231","326218054.0927138","324320400.63278246","322812178.9568068","321657182.0837013","320547695.4874409","319849890.0442831","319497274.79380906","319118882.54689157","318825722.2066614","318321961.6151971","317715076.61404324","316874390.52093464","315895197.3385502","315172516.518218","314443068.7858419","313297822.4452597","312245540.92176306","310408062.46952224","308251768.8378438"
"1.2. Formação Savânica","1468462.857961096","1387819.3281973666","1392305.5113593098","1360951.039374319","1330390.316567106","1306827.3824820025","1287619.7357418903","1262409.2246553474","1247196.2870817212","1235188.2510017904","1225805.1035636247","1215772.6311101618","1211657.2110666868","1188021.103269642","1196316.4053329008","1276695.882540203","1296441.7806040682","1282527.088519614","1275031.9774556875","1246590.544705502","1224073.0302098426","1239387.3178950697","1224897.402085056","1255087.1645011776","1263511.8330154326","1234330.373232296","1261366.4903715572","1358106.93148442","1527601.963991615","1548204.8185705796","1582117.49631526","1586420.784447594","1579913.4448541834","1553309.7184183286","1523337.550127294","1522907.1278473188","1518590.8711116074","1519799.3537487502"
"1.3. Mangue","759433.6672679144","758857.8517395548","757064.1269947664","760113.0619303699","764121.2686414097","768988.36852137","771816.3612983288","771919.7791330856","770376.5583301963","770954.9395225624","772576.3488854958","772372.8356833971","771581.6394070166","764350.0262581909","759130.0753526553","763705.3001304154","763448.1776116599","763988.9592729058","763852.3808380303","762720.453878058","760841.6452402129","758868.7276591224","756046.2928514039","755787.4046282393","757190.0422862334","757146.6425963851","759381.6785932828","757548.3891788806","755669.3103692875","757697.098378971","753442.4850011207","752561.2043892308","751398.3723793821","751124.5102873037","753125.7603875492","748923.1710742943","753557.2216170635","753040.645075273"
"1.4. Floresta Alagável","19289824.118040085","19232809.968719665","19204290.463456746","19216754.116680775","19138205.56609654","19229236.55941338","19178472.819906328","19127389.586706486","19098187.399366967","19154382.179264423","19151913.381056745","19068094.647823572","19078407.3875454","19060636.607438758","18980087.861292616","19152694.99505965","19175971.14848566","19176792.18432522","19188115.434491634","19156686.45032286","19179509.660193585","19188245.128129307","19187394.56840757","19176025.252991766","19145528.722095057","19169371.65094229","19177121.740915366","19136190.67027327","19183473.272459842","19172457.12374709","19144853.027131297","19089164.240628","19070304.377840955","19080098.939223263","19048378.616446923","19029325.48080129","18957800.99224279","18858878.209403127"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","7549376.591293514","7861944.11170159","7694507.459104222","7963959.783417944","8074312.984175882","7797651.493446886","7535998.590743625","7718210.902154187","7689465.718170935","7870290.1677515805","7743978.474770808","7523635.391235057","7636465.040816907","8038609.575540935","7455901.043329215","7955647.14176361","7905112.976097429","7647198.200591023","7903712.9904089235","7924211.245421853","7842794.993983678","7889606.615981477","7843652.033974195","7807476.338587988","7657119.956050154","8141993.599649283","8104150.666994876","7766694.119272968","7077143.585945586","6833461.365935793","6609851.064484592","6816412.704235473","6601410.4760330375","6841447.194654237","7052232.54556339","7190611.948217939","7203533.257737453","6056612.55148853"
"1.7. Formação Campestre","9244941.102571223","8513376.547963625","8457436.030800631","8269220.403155638","8237776.359093185","8230917.400842198","8187339.904057074","8334818.40599684","8093133.194860446","8058967.480680605","8238430.456035475","8036592.343235668","8268810.881645204","8206243.3838234125","7791605.79092634","8162045.210109555","8382391.3630355615","8459945.298221279","8399339.418584628","8426417.713913478","8355304.019417617","8226034.52899149","8094672.982445282","8074021.101982188","8183421.884465476","8040303.638635861","7916761.127933638","8122382.329560675","8674888.450508066","8937858.35068633","9240309.628579374","9372699.81533719","9254920.364388432","9166047.631783307","8949282.404230371","8961679.065053914","8799996.852191327","7798679.771565002"
"1.8. Apicum","26495.942730938987","26556.56949570949","26534.32252604395","26317.793749701188","25556.74515524937","25443.635205603357","26205.64822439603","26321.13583815335","26770.381062475808","26874.15392882716","26921.72010091571","27132.32637790546","27321.204914190883","27588.413187622285","28357.626064435026","29803.60828184846","29986.874587280618","30127.918888635606","30192.31449638704","30096.954709961254","30132.834773529332","30192.02032507964","29898.742182507573","29357.30775891141","28924.308986761796","28500.420601660473","28113.558458880907","27857.21340828883","27741.279914697498","27528.63608446064","27130.13422393815","26884.27515990619","26540.160415997496","26088.44892019672","25578.728934967185","25220.38577225362","25237.25599083272","24486.314025280906"
"1.9. Afloramento Rochoso","462487.7522383196","462350.9142182638","462246.0709975111","462164.7743087353","462112.899188075","462073.4534194664","461969.55586225813","461900.71961583407","461846.4230269309","461737.165135744","461700.01636170846","461603.7705971571","461530.5076879413","461479.40754973324","461452.5758744408","461374.66753407737","461353.15214881673","461364.3604893261","461368.71742228523","461390.53839428833","461318.9885024853","461255.3747496409","461214.5149011969","461207.7645916391","461204.1232237745","461207.37631760986","461163.12282575737","461164.0605483165","460751.56107609946","460712.123189253","460609.51577339554","460589.5546718153","460590.638014253","460566.9004982496","460555.4142019116","460525.9152042251","460412.3724037001","462241.22055960854"
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.11. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","4924.42738131103","4865.254107763685","4829.519967767346","5001.612496344004","6691.877238769523","7117.572950592032","7393.83141701049","7415.716974694821","8073.383492413323","8183.50992400511","8307.55221918945","8163.594145507798","8323.798150811755","8367.082929083255","8317.938291339115","8352.573685070807","8393.301821728519","8200.155542712397","8117.354132995584","7912.89340999144","7985.816247021489","7816.0232429321295","7747.689512792968","7522.999126312248","7210.177426757802","7361.385978955073","7332.690079394529","7216.583646820051","6621.14985236816","6244.728536981201","5975.615058642573","6000.932486248773","5595.718101660153","5496.3438847167945","4974.095914715581","4602.98198926392","4642.303408404537","4579.57411627808"
"1.13. Rio, Lago e Oceano","10548751.38249034","11165856.818257838","11449448.436513692","11444552.134860389","11761206.212770637","11834373.82329279","12217476.656900099","11942793.391724374","12202706.7291355","11942990.46808934","11830573.145390254","12289858.703279862","11857011.613447193","11473121.398392806","12514963.31469575","11177005.205543417","10902095.268041113","11076302.578688301","10844321.767932612","10842021.646225912","10940770.497387184","10982997.612619935","11173185.982145332","11163581.023374837","11222502.423212277","10891600.465753373","11020591.433106553","11094632.160986722","10951688.928223444","10896321.731642863","10746454.137018336","10379426.770501293","10705521.954405412","10589151.051761545","10742841.39114008","10616869.58865751","10849188.336517511","11835909.34533697"
"2. Antrópico","13966717.33491323","14321769.254613383","15661413.143426226","17090598.16564704","18158243.195165344","18902786.823962286","19876060.622790597","21627533.81740767","23266809.63832778","25032299.297128707","27367672.647659693","29475094.73534922","31464206.226747345","33582859.21736497","35618475.09902332","37141674.111520514","38976504.395007305","41034976.05349228","43861019.315058745","46465702.542462274","48417479.346375756","49945120.571556956","51105976.18002901","52263856.72905241","52964242.01146378","53312034.21837622","53686082.37096512","53983515.59809228","54553129.36056674","55185056.26511061","56095490.4257669","57155257.702740684","57911950.270016074","58624247.71010162","59682524.45979741","60734477.89925088","62559267.14770365","65977242.504480466"
"2.1. Pastagem","13733019.931650078","14073969.114846926","15358137.728112144","16751967.682033274","17760910.311322115","18453987.33385745","19378161.76014808","21092559.76228576","22670446.017940577","24367235.29768317","26646430.079407483","28650489.014328253","30580975.847932626","32602291.806403287","34550668.642766625","35893383.32298508","37530795.807178974","39416086.625068516","41905099.743684985","44071344.57724438","45451146.37403888","46622550.38646307","47593268.65756752","48527955.032594234","49076616.27016005","49233381.0957106","49499431.35724178","49525527.75688266","49375404.15271868","49402071.44197629","49712813.67188681","50314833.11556518","50603554.66742363","51091605.54320937","51882305.11101059","52739650.347885475","54471365.89629468","57747189.21675785"
"2.2. Soja","1481.6573593994153","1482.182888714601","7214.397415869123","12803.237543951385","19453.316896472297","21556.599127075093","20695.256090796036","20002.811980493174","40426.99221209131","47787.96363925139","51234.952085503595","62447.41940815337","75626.14466681446","105492.49007926414","130937.40894482112","242050.66223250938","389598.6943127209","482836.66750828235","649028.6657067746","856505.5057073276","1210606.20642826","1409472.874243976","1559109.4201517652","1618498.161856228","1790035.5669116324","2029028.1423500022","2183470.119002848","2314404.083027483","2608020.0189623563","3147887.7990347845","3701668.8331311285","4099267.957352513","4374124.707743625","4575581.626160516","4846221.266073336","5179494.690325951","5512889.552764076","5782351.740539036"
"2.3. Cana","192.98746237792977","207.77777247314467","23.045562695312494","17.755553875732417","13.085236956787108","104.746341809082","132.94476008300742","234.31412066039715","1974.9793936279027","2673.0023341796586","4080.724009362829","7424.358178418089","12111.171393713597","13961.419176477262","16966.873254205635","20847.16577651403","23132.417001684975","27675.797348322216","27985.074921246756","37082.43487333706","45274.30340124199","49151.39321971108","58169.92746287585","67793.4779461174","72268.51220268858","73343.74797568064","73968.52623407776","76259.84894819529","76363.06148491861","80432.88426650013","79878.67107075258","77985.48834742983","74373.53676955063","74196.96449390874","71175.36732069362","84861.13155177524","84935.16141298675","88315.86084812139"
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","299.25756009521405","126.83681254882792","128.0526099426265","361.6400728637674","346.52324596557327","707.273306884769","114.31764245605433","85.44032875976559","1276.2834096923948","616.9034331054647","112.49367041625963","48.028631304931665","111.44633360595702","1216.2319635742215","1352.3228702636757","990.5715507324242","2458.4711779052855","1199.7674735290495","1283.219420440671","1622.8439299926822","1685.1763762695396","7167.644303345168","6749.041847363867"
"2.6. Outras Lavouras Temporárias","54722.43587813779","52823.24147843077","64134.42806580259","72507.01731340292","96750.9698647474","116902.41482542119","149881.01093406975","166292.65468256862","183732.01435193545","217430.91448527074","240274.3872038556","303723.61833479133","322673.79870909965","363022.0789935499","394982.8743888775","427187.6588024936","470105.18954794796","530700.9027724725","687071.2923047517","888083.8453584205","1073930.2314602276","1213585.70124806","1232818.7793566415","1366605.0295386645","1326477.9926294852","1257998.7959098187","1190807.2522963127","1300275.1638969425","1635607.037370902","1659579.291363596","1663222.3651631263","1683464.9380352956","1841744.526725459","1829248.0242384952","1796161.8573007626","1614020.7678722872","1311129.8694012668","1140719.61577782"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","24938.170500524906","15874.989630944834","16439.380685327207","17361.1817565797","17946.4713110474","18760.21397357189","20035.43635931387","23710.988222356755","26771.54378699296","28617.909844927737","29006.407542675748","29438.920144537224","31563.550728289363","39951.82680140249","46802.698686730204","50467.686217229275","41203.89032639674","41759.457369543044","41863.277792829016","47462.59180835005","47419.43157093536","48090.220495971895","49648.47742908398","52792.27090692895","53067.44856932844","52160.05112991329","47925.084310260165","48204.493587596895","80833.45652500505","94025.72162901332","115156.6577050532","136658.96033916448","151328.79454493808","167821.38587873563","170687.57786614148","181570.3534448013","181311.7437143202","180071.77166723125"
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","4482.604121496593","3587.4055666870113","23212.20516104709","24377.2456995353","31436.173494550025","44787.64049302979","47815.573704009395","54342.60025412829","66247.9698362745","86530.00583184688","107919.57182602548","127422.87810012474","135937.61361592493","144042.9714595915","155356.3724629909","170920.4202814896","176526.63587610176","181967.43249702995","186454.88404667337","194035.66454999696","209695.77659168377","215922.56446290313","219106.313971968","224125.54501131657","230593.17033162498","239180.0049413622","250032.00852963756","262304.68284170865","299427.4462588243","307832.52642097464","314214.144459907","316323.92091368954","323700.4206447508","326432.18681751075","338309.61488489405","341063.63901845325","354792.58044470946","355900.2597506695"
"2.12. Mosaico de Usos","7.154703564453126","6.8904601440429705","7.4279351135253915","5.828425195312501","6.187108178710936","6.362927630615234","5.938647729492187","6.205905993652343","5.837444384765625","5.671007727050781","6.626597546386721","5.285858093261718","5.10426971435547","5.10966499633789","5.222376831054685","4.24637905883789","4.3285323303222665","4.057544482421874","4.058395404052734","4.139217913818358","4.589690844726562","3.721516235351562","3.520549798583984","3.1749498352050787","3.1736344726562504","2.909176373291016","2.731556140136719","2.1165677978515625","2.018260052490234","1.584717169189453","2.8147000793457027","1.930036218261719","2.898606823730469","2.9860608581542962","3.4208402099609376","2.371092126464844","3.426594616699218","2.999018914794922"
"2.13. Área Urbanizada","121095.15992722058","142572.96172363267","151454.97985958337","160010.13145081245","168027.93697475668","175986.29665124562","185028.0103803115","190332.3289478535","195383.6531923721","198812.2296606221","203613.80712174886","209382.63252149394","218177.622781813","225267.05704511266","232888.37113349186","239138.46629940884","245724.01284135273","252865.52547658177","260059.2382367625","265527.3804167613","271135.1584364761","276675.2104319116","281261.5431953697","288574.2605268085","293935.0187893686","302290.750249866","310118.3459534012","317979.14366418065","327793.47438850557","335215.2834466976","341517.10256425134","346605.7449605898","351424.66438007925","356398.57072686934","359920.91755885695","362930.58890380943","363129.4377668583","368285.82135595253"
"2.14. Mineração","26777.233310430922","31244.69024542846","40789.55062864388","51548.08587041633","63698.74295651864","70695.21576505135","74304.6917662048","80052.15100785512","81820.63016953108","83206.30264171129","85106.09186549047","84760.60847535361","87135.37264935268","88824.4577412898","89866.63500874599","97375.22498662633","99286.58257724515","100951.53529710598","103091.43989644671","105309.88003981768","107560.00145032837","109554.18183267095","112504.10001523371","116233.49231259071","120627.95480203799","124536.22726219417","130278.91720935614","138446.86234210726","148462.46263392817","156657.40938532597","166025.5935350507","177657.17601269286","190496.28570369628","201677.20309491316","216116.48301193104","229198.83277993632","272541.8350067935","307656.17691750074"
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","3731.8371091552754","3736.3864037048347","3717.1268325866704","3654.526421759035","3583.76319378662","3584.090198687747","3549.9616804321313","3562.707627056887","3541.655228265384","3548.038798883059","3536.953236120606","3508.3416000366246","3425.8576698181146","3383.204477630618","2467.689934472656","2617.236249554442","2527.2855348999024","2478.5173686523444","2578.689256164549","2404.283342608641","3597.8943889709462","2506.4815439880344","2340.88726687622","2590.785466906737","3463.8329940795907","3084.7936086181608","3261.9323664367676","3179.0963880798313","3538.881396044924","3590.5035752319322","3585.309213470459","3594.0363546264657","3547.0648350341803","3562.1241274292024","3555.947498364259","3524.873870666504","3920.2790563049443","971.0318610656735"
"3.1. Outras Áreas não Vegetadas","0.3524862487792969","0.26348547973632813","0.2640013671875","0.086916943359375","0.17451363525390626","0.08784521484374999","0.08689561157226562","0.3478964477539062","0.17378985595703125","0.08745753173828125","0.17412156372070312","0.2610549072265625","0.0867856201171875","0.2635997924804687","0.17458058471679685","0.0872757080078125","0.6098437377929686","0.6097181884765625","0.8732982727050779","0.8738667724609372","0.4380682922363281","0.1766376953125","0.43879772338867185","0.34950673828125","0.26216802978515624","0.4361523132324218","0.4388740905761719","0.17663011474609377","0.35234883422851565","0.17648448486328125","0.08714625244140625","0.2609035400390625","0.43469334716796876","0.34840181884765625","0.43733419189453127","0.6166617126464844","0.7013069702148437","1.1412141479492188"
"3.2. Não observado","3731.484622906496","3736.1229182250986","3716.862831219483","3654.4395048156757","3583.588680151366","3584.0023534729035","3549.874784820559","3562.359730609133","3541.4814384094266","3547.9513413513205","3536.7791145568854","3508.080545129398","3425.7708841979975","3382.9408778381376","2467.5153538879395","2617.1489738464343","2526.6756911621096","2477.907650463868","2577.815957891844","2403.40947583618","3597.4563206787097","2506.304906292722","2340.4484691528314","2590.4359601684555","3463.5708260498054","3084.3574563049283","3261.4934923461915","3178.9197579650854","3538.5290472106954","3590.327090747069","3585.2220672180174","3593.7754510864265","3546.6301416870124","3561.7757256103546","3555.5101641723645","3524.2572089538576","3919.5777493347296","969.8906469177243"